,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
0,1,MIRANDA Erika,PEREIRA Jessica,100,0,03:42,20 Sep 2018,World Championships Baku 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0065
1,0,MIRANDA Erika,SHISHIME Ai,0,10,00:00,20 Sep 2018,World Championships Baku 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0064
2,1,MIRANDA Erika,VAN SNICK Charline,100,0,02:33,20 Sep 2018,World Championships Baku 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0060
3,1,MIRANDA Erika,NAREKS Petra,100,0,01:09,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0055
4,1,MIRANDA Erika,KAKKO Katri,100,0,01:24,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0045
5,0,MIRANDA Erika,KAZARINA Yulia,0,100,02:27,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0017
6,0,MIRANDA Erika,KUZIUTINA Natalia,0,100,01:31,17 Mar 2018,Grand Slam Ekaterinburg 2018,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2018_w_0052_0019
7,1,MIRANDA Erika,PEREIRA Jessica,100,0,00:25,17 Mar 2018,Grand Slam Ekaterinburg 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2018_w_0052_0015
8,1,MIRANDA Erika,TATSUKAWA Rina,110,0,02:10,17 Mar 2018,Grand Slam Ekaterinburg 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2018_w_0052_0009
9,0,MIRANDA Erika,VAN SNICK Charline,0,100,04:00,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0034
10,0,MIRANDA Erika,PIENKOWSKA Karolina,0,100,01:34,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0031
11,1,MIRANDA Erika,LOPEZ SHERIFF Estrella,10,0,00:44,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0025
12,1,MIRANDA Erika,BISHRELT Khorloodoi,100,0,02:51,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0017
13,1,MIRANDA Erika,KRASNIQI Distria,10,0,03:28,16 Dec 2017,Masters St Petersburg 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_w_0052_0018
14,0,MIRANDA Erika,BUCHARD Amandine,0,100,01:09,16 Dec 2017,Masters St Petersburg 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_w_0052_0015
15,1,MIRANDA Erika,TEMELKOVA Betina,10,0,03:50,16 Dec 2017,Masters St Petersburg 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_w_0052_0009
16,0,MIRANDA Erika,VAN SNICK Charline,0,110,00:55,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0035
17,1,MIRANDA Erika,DELGADO Angelica,100,0,02:25,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0031
18,1,MIRANDA Erika,RAMOS Joana,20,0,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0025
19,1,MIRANDA Erika,GONZALEZ Oritia,100,0,02:14,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0017
20,1,MIRANDA Erika,KELMENDI Majlinda,10,0,00:00,28 Aug 2017,World Championships Budapest 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0066
21,1,MIRANDA Erika,KRASNIQI Distria,10,0,00:00,28 Aug 2017,World Championships Budapest 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0062
22,0,MIRANDA Erika,TSUNODA Natsumi,0,100,02:30,28 Aug 2017,World Championships Budapest 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0059
23,1,MIRANDA Erika,PERENC Agata,100,0,02:56,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0053
24,1,MIRANDA Erika,EASTON Tinka,100,10,02:36,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0041
25,1,MIRANDA Erika,KUZNETSOVA Alesya,20,10,00:19,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0035
26,1,MIRANDA Erika,KUZIUTINA Natalia,10,0,04:04,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0032
27,1,MIRANDA Erika,SKRYPNIK Darya,100,0,00:36,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0028
28,1,MIRANDA Erika,TITOVA Olga,100,0,01:09,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0023
29,0,MIRANDA Erika,BUCHARD Amandine,0,10,00:00,31 Mar 2017,Grand Prix Tbilisi 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_w_0052_0019
30,1,MIRANDA Erika,VAN SNICK Charline,0,0,02:03,31 Mar 2017,Grand Prix Tbilisi 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_w_0052_0015
31,1,MIRANDA Erika,GILES Chelsie,10,0,00:00,31 Mar 2017,Grand Prix Tbilisi 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_w_0052_0009
32,0,MIRANDA Erika,KUZIUTINA Natalia,0,100,01:28,11 Feb 2017,Grand Slam Paris 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_w_0052_0030
33,0,MIRANDA Erika,TSUNODA Natsumi,0,100,01:08,11 Feb 2017,Grand Slam Paris 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_w_0052_0027
34,1,MIRANDA Erika,LKHAGVASUREN Sosorbaram,110,0,02:38,11 Feb 2017,Grand Slam Paris 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_w_0052_0021
35,0,MIRANDA Erika,TATSUKAWA Rina,0,100,02:06,4 Feb 2017,European Open Sofia 2017,-52 kg,Round 2,False,
36,0,MIRANDA Erika,NAKAMURA Misato,0,1,07:18,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/oly2016_w_0052_0033
37,1,MIRANDA Erika,CHITU Andreea,100,10,03:33,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/oly2016_w_0052_0029
38,0,MIRANDA Erika,MA Yingnan,0,10,05:00,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/oly2016_w_0052_0026
39,1,MIRANDA Erika,AYARI Hela,100,0,00:00,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/oly2016_w_0052_0019
40,0,MIRANDA Erika,EURANIE Annabelle,0,0,00:00,27 May 2016,Masters Guadalajara 2016,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/masters2016_w_0052_0033
41,0,MIRANDA Erika,NAKAMURA Misato,0,1,00:00,27 May 2016,Masters Guadalajara 2016,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/masters2016_w_0052_0032
42,1,MIRANDA Erika,GIUFFRIDA Odette,100,0,02:33,27 May 2016,Masters Guadalajara 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/masters2016_w_0052_0027
43,1,MIRANDA Erika,ADIYASAMBUU Tsolmon,0,0,00:43,27 May 2016,Masters Guadalajara 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/masters2016_w_0052_0021
44,0,MIRANDA Erika,MUNKHBAATAR Bundmaa,0,11,05:00,6 May 2016,Grand Slam Baku 2016,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_aze2016_w_0052_0034
45,0,MIRANDA Erika,GIUFFRIDA Odette,0,0,05:29,6 May 2016,Grand Slam Baku 2016,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_aze2016_w_0052_0031
46,1,MIRANDA Erika,GOMEZ Laura,0,0,05:00,6 May 2016,Grand Slam Baku 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_aze2016_w_0052_0025
47,1,MIRANDA Erika,HEYLEN Ilse,1,0,05:00,6 May 2016,Grand Slam Baku 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_aze2016_w_0052_0017
48,1,MIRANDA Erika,GUICA Ecaterina,100,0,01:26,29 Apr 2016,Panamerican Championships Havana 2016,-52 kg,Final,False,
49,1,MIRANDA Erika,GONZALEZ Oritia,111,0,02:38,29 Apr 2016,Panamerican Championships Havana 2016,-52 kg,Semi-Final,False,
0,0,SHISHIME Ai,ABE Uta,0,100,00:53,20 Sep 2018,World Championships Baku 2018,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0067
1,1,SHISHIME Ai,MIRANDA Erika,10,0,00:00,20 Sep 2018,World Championships Baku 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0064
2,1,SHISHIME Ai,KUZIUTINA Natalia,10,0,00:00,20 Sep 2018,World Championships Baku 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0059
3,1,SHISHIME Ai,PERENC Agata,100,10,01:12,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0054
4,1,SHISHIME Ai,ESTEVES Mariana,100,0,02:45,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0043
5,1,SHISHIME Ai,BUCHARD Amandine,10,0,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0035
6,1,SHISHIME Ai,VAN SNICK Charline,100,0,01:35,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0032
7,1,SHISHIME Ai,TEMELKOVA Betina,10,0,00:57,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0027
8,1,SHISHIME Ai,THOUDAM Kalpana Devi,100,0,02:38,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0021
9,1,SHISHIME Ai,PIENKOWSKA Karolina,100,0,02:43,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0035
10,1,SHISHIME Ai,GNETO Astride,100,0,00:32,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0032
11,1,SHISHIME Ai,PERENC Agata,100,0,03:08,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0027
12,1,SHISHIME Ai,GONZALEZ Oritia,100,0,03:26,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0021
13,1,SHISHIME Ai,COHEN Gili,100,0,00:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0033
14,1,SHISHIME Ai,TSUNODA Natsumi,100,0,05:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0029
15,0,SHISHIME Ai,ABE Uta,0,10,05:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0025
16,1,SHISHIME Ai,TEMELKOVA Betina,20,0,02:52,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0017
17,1,SHISHIME Ai,TSUNODA Natsumi,100,0,01:31,28 Aug 2017,World Championships Budapest 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0067
18,1,SHISHIME Ai,KELMENDI Majlinda,10,0,05:30,28 Aug 2017,World Championships Budapest 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0063
19,1,SHISHIME Ai,KUZIUTINA Natalia,10,0,00:00,28 Aug 2017,World Championships Budapest 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0058
20,1,SHISHIME Ai,SZABO Katinka,110,0,00:08,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0052
21,1,SHISHIME Ai,MENEZES Sarah,100,0,01:35,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0039
22,1,SHISHIME Ai,CHINTOGTOKH Azzaya,10,0,05:24,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Final,False,
23,1,SHISHIME Ai,PARK Da Sol,100,0,00:00,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Semi-Final,False,
24,1,SHISHIME Ai,THOUDAM Kalpana Devi,100,0,00:00,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Quarter-Final,False,
25,1,SHISHIME Ai,COHEN Gili,110,0,00:43,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0033
26,1,SHISHIME Ai,GUICA Ecaterina,110,0,01:41,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0029
27,0,SHISHIME Ai,ABE Uta,0,100,01:05,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0025
28,1,SHISHIME Ai,KUZNETSOVA Alesya,100,0,03:41,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0017
29,1,SHISHIME Ai,KELDIYOROVA Diyora,100,0,00:00,2 Dec 2016,Grand Slam Tokyo 2016,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_w_0052_0034
30,0,SHISHIME Ai,TSUNODA Natsumi,0,101,02:41,2 Dec 2016,Grand Slam Tokyo 2016,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_w_0052_0031
31,1,SHISHIME Ai,HA Ju hee,101,0,03:36,2 Dec 2016,Grand Slam Tokyo 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_w_0052_0025
32,1,SHISHIME Ai,BABINYAN Zarina,101,0,02:22,2 Dec 2016,Grand Slam Tokyo 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_w_0052_0017
33,1,SHISHIME Ai,KAZARINA Yulia,0,0,00:00,16 Jul 2016,Grand Slam Tyumen 2016,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2016_w_0052_0019
34,1,SHISHIME Ai,KIRIEVSKAYA Antonina,100,0,01:13,16 Jul 2016,Grand Slam Tyumen 2016,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2016_w_0052_0015
35,1,SHISHIME Ai,MA Yingnan,0,0,05:00,15 Apr 2016,Asian Championships Tashkent 2016,-52 kg,Final,False,
36,1,SHISHIME Ai,BABAMURATOVA Gulbadam,1,0,05:00,15 Apr 2016,Asian Championships Tashkent 2016,-52 kg,Semi-Final,False,
37,1,SHISHIME Ai,KIM Mi-ri,101,0,00:00,15 Apr 2016,Asian Championships Tashkent 2016,-52 kg,Quarter-Final,False,
38,1,SHISHIME Ai,THOUDAM Kalpana Devi,110,0,02:32,15 Apr 2016,Asian Championships Tashkent 2016,-52 kg,Round 2,False,
39,1,SHISHIME Ai,GNETO Priscilla,0,0,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0035
40,1,SHISHIME Ai,KIM Mi-ri,0,0,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0032
41,1,SHISHIME Ai,MIRANDA Erika,0,0,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0027
42,1,SHISHIME Ai,TRETTER Maria,100,0,02:21,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0022
43,1,SHISHIME Ai,NAREKS Petra,100,0,02:45,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0011
44,0,SHISHIME Ai,NAKAMURA Misato,0,0,05:00,4 Dec 2015,Grand Slam Tokyo 2015,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_w_0052_0035
45,1,SHISHIME Ai,HASHIMOTO Yuki,1,0,05:00,4 Dec 2015,Grand Slam Tokyo 2015,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_w_0052_0031
46,1,SHISHIME Ai,EURANIE Annabelle,11,0,05:00,4 Dec 2015,Grand Slam Tokyo 2015,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_w_0052_0025
47,1,SHISHIME Ai,RAMOS Joana,101,0,02:27,4 Dec 2015,Grand Slam Tokyo 2015,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_w_0052_0018
48,1,SHISHIME Ai,COHEN Gili,101,0,00:00,4 Dec 2015,Grand Slam Tokyo 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2015_w_0052_0003
49,1,SHISHIME Ai,HASHIMOTO Yuki,100,0,00:04,17 Oct 2015,Grand Slam Paris 2015,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_fra2015_w_0052_0033
0,1,KRASNIQI Distria,LI Yanan,100,0,00:20,16 Nov 2018,Grand Prix The Hague 2018,-48 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0048_0034
1,1,KRASNIQI Distria,UNGUREANU Monica,100,0,48:00,16 Nov 2018,Grand Prix The Hague 2018,-48 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0048_0030
2,0,KRASNIQI Distria,SAKAGAMI Aya,0,100,06:06,16 Nov 2018,Grand Prix The Hague 2018,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0048_0028
3,1,KRASNIQI Distria,SIDEROT Maria,100,0,05:00,16 Nov 2018,Grand Prix The Hague 2018,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0048_0024
4,1,KRASNIQI Distria,ULRICH Mira,100,0,02:05,16 Nov 2018,Grand Prix The Hague 2018,-48 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0048_0015
5,1,KRASNIQI Distria,CSERNOVICZKI Eva,110,0,02:02,9 Nov 2018,Grand Prix Tashkent 2018,-48 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0048_0035
6,1,KRASNIQI Distria,GERSJES Amber,100,0,01:43,9 Nov 2018,Grand Prix Tashkent 2018,-48 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0048_0031
7,1,KRASNIQI Distria,MENZ Katharina,100,0,02:09,9 Nov 2018,Grand Prix Tashkent 2018,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0048_0026
8,1,KRASNIQI Distria,MALCA Tamar,100,0,01:48,9 Nov 2018,Grand Prix Tashkent 2018,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0048_0020
9,0,KRASNIQI Distria,MUNKHBAT Urantsetseg,0,100,00:00,27 Oct 2018,Grand Slam Abu Dhabi 2018,-48 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0048_0035
10,1,KRASNIQI Distria,PARETO Paula,100,0,05:00,27 Oct 2018,Grand Slam Abu Dhabi 2018,-48 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0048_0032
11,1,KRASNIQI Distria,LI Yanan,100,0,01:20,27 Oct 2018,Grand Slam Abu Dhabi 2018,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0048_0027
12,1,KRASNIQI Distria,STANGAR Marusa,110,0,01:07,27 Oct 2018,Grand Slam Abu Dhabi 2018,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0048_0022
13,1,KRASNIQI Distria,CHERNIAK Maryna,100,0,01:23,27 Oct 2018,Grand Slam Abu Dhabi 2018,-48 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0048_0012
14,0,KRASNIQI Distria,BILODID Daria,0,10,00:00,20 Sep 2018,World Championships Baku 2018,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0048_0045
15,1,KRASNIQI Distria,SOLIS Jacqueline,100,0,03:13,20 Sep 2018,World Championships Baku 2018,-48 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0048_0026
16,1,KRASNIQI Distria,JURA Anne Sophie,110,0,00:12,10 Aug 2018,Grand Prix Budapest 2018,-48 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0048_0066
17,0,KRASNIQI Distria,ENDO Hiromi,0,100,05:17,10 Aug 2018,Grand Prix Budapest 2018,-48 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0048_0063
18,1,KRASNIQI Distria,PARETO Paula,110,10,00:17,10 Aug 2018,Grand Prix Budapest 2018,-48 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0048_0058
19,1,KRASNIQI Distria,COSTA Catarina,110,0,00:38,10 Aug 2018,Grand Prix Budapest 2018,-48 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0048_0052
20,1,KRASNIQI Distria,MINSKER Noa,100,0,02:01,10 Aug 2018,Grand Prix Budapest 2018,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0048_0039
21,0,KRASNIQI Distria,BILODID Daria,0,110,01:24,27 Jul 2018,Grand Prix Zagreb 2018,-48 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0048_0019
22,1,KRASNIQI Distria,BATA Philomene,100,0,02:05,27 Jul 2018,Grand Prix Zagreb 2018,-48 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0048_0006
23,0,KRASNIQI Distria,KUZIUTINA Natalia,0,100,05:36,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0035
24,1,KRASNIQI Distria,KORKMAZ Irem,100,0,05:00,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0032
25,1,KRASNIQI Distria,PUPP Reka,110,0,05:00,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0028
26,1,KRASNIQI Distria,PIENKOWSKA Karolina,100,0,05:16,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0023
