,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
49,0,OLEINIC Sergiu,BASILE Fabio,0,1,05:00,6 May 2016,Grand Slam Baku 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_aze2016_m_0066_0047
0,1,SHERSHAN Dzmitry,GAITERO MARTIN Alberto,100,0,09:46,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0033
1,1,SHERSHAN Dzmitry,VAN GANSBEKE Kenneth,100,0,00:00,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0029
2,0,SHERSHAN Dzmitry,MARGVELASHVILI Vazha,0,10,05:00,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0025
3,1,SHERSHAN Dzmitry,PETRIKOV Pavel,110,0,03:48,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0018
4,1,SHERSHAN Dzmitry,BASSOU Imad,100,0,05:49,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0003
5,0,SHERSHAN Dzmitry,AN Baul,0,100,01:27,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 4,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0120
6,1,SHERSHAN Dzmitry,BASSOU Imad,110,10,00:12,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0112
7,1,SHERSHAN Dzmitry,NURKOVIC Jusuf,10,0,00:00,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0096
8,0,SHERSHAN Dzmitry,VIERU Denis,0,10,00:00,10 Aug 2018,Grand Prix Budapest 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_m_0066_0039
9,1,SHERSHAN Dzmitry,VARGAS Ryan,100,0,01:37,10 Aug 2018,Grand Prix Budapest 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_m_0066_0014
10,0,SHERSHAN Dzmitry,FLICKER Tal,0,10,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0053
11,1,SHERSHAN Dzmitry,MUNGANDU Steven,10,0,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0042
12,1,SHERSHAN Dzmitry,BASSOU Imad,100,0,00:26,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0019
13,1,SHERSHAN Dzmitry,SAFAROV Orkhan,100,0,03:20,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0033
14,1,SHERSHAN Dzmitry,SHIKHALIZADA Nijat,100,10,02:39,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0029
15,0,SHERSHAN Dzmitry,GUSIC Marko,0,10,06:19,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0025
16,1,SHERSHAN Dzmitry,ADAM Michel,10,0,05:00,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0017
17,1,SHERSHAN Dzmitry,POLIAK Matej,10,0,05:00,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0002
18,0,SHERSHAN Dzmitry,KHOJASTEH Alireza,0,100,00:12,30 Mar 2018,Grand Prix Tbilisi 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_geo2018_m_0066_0022
19,1,SHERSHAN Dzmitry,WAWRZYCZEK Patryk,100,0,00:17,30 Mar 2018,Grand Prix Tbilisi 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_geo2018_m_0066_0012
20,0,SHERSHAN Dzmitry,KHACHATRIAN Hevorh,0,10,05:00,3 Mar 2018,European Open Prague 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/cont_open_cze2018_m_0066_0062
21,0,SHERSHAN Dzmitry,TAKATO Naohisa,0,100,03:50,3 Mar 2018,European Open Prague 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_cze2018_m_0066_0059
22,1,SHERSHAN Dzmitry,DI LORETO Carmine maria,10,0,05:00,3 Mar 2018,European Open Prague 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/cont_open_cze2018_m_0066_0053
23,1,SHERSHAN Dzmitry,URIARTE Gar,110,0,01:48,3 Mar 2018,European Open Prague 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/cont_open_cze2018_m_0066_0042
24,1,SHERSHAN Dzmitry,GORJANACZ Zsolt,110,0,03:58,3 Mar 2018,European Open Prague 2018,-66 kg,Round 1,False,
25,0,SHERSHAN Dzmitry,KARIMOV Tarlan,0,100,00:38,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0036
26,0,SHERSHAN Dzmitry,FUJISAKA Taroh,0,100,00:33,19 Jan 2018,Grand Prix Tunis 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tun2018_m_0066_0034
27,0,SHERSHAN Dzmitry,FLICKER Tal,0,100,00:28,26 Oct 2017,Grand Slam Abu Dhabi 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_m_0066_0017
28,1,SHERSHAN Dzmitry,VAN GANSBEKE Kenneth,10,0,00:43,26 Oct 2017,Grand Slam Abu Dhabi 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_m_0066_0002
29,0,SHERSHAN Dzmitry,SOBIROV Rishod,0,1,06:10,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0066_0035
30,0,SHERSHAN Dzmitry,OLEINIC Sergiu,0,1,00:00,27 May 2016,Masters Guadalajara 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/masters2016_m_0066_0020
31,0,SHERSHAN Dzmitry,BASILE Fabio,0,0,05:00,21 Apr 2016,European Championships Kazan 2016,-66 kg,Bronze,False,
32,0,SHERSHAN Dzmitry,MARGVELASHVILI Vazha,0,1,05:53,21 Apr 2016,European Championships Kazan 2016,-66 kg,Semi-Final,False,
33,1,SHERSHAN Dzmitry,VAN GANSBEKE Kenneth,101,0,00:00,21 Apr 2016,European Championships Kazan 2016,-66 kg,Quarter-Final,False,
34,1,SHERSHAN Dzmitry,KARAPETIAN Ferdinand,0,0,06:04,21 Apr 2016,European Championships Kazan 2016,-66 kg,Round 3,False,
35,1,SHERSHAN Dzmitry,CIGANOVIC Ilija,10,0,05:00,21 Apr 2016,European Championships Kazan 2016,-66 kg,Round 2,False,
36,0,SHERSHAN Dzmitry,ARDANOV Anzaur,0,100,03:08,1 Apr 2016,Grand Prix Samsun 2016,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_tur2016_m_0066_0053
37,1,SHERSHAN Dzmitry,DONMEZ Cengizhan,1,0,05:00,1 Apr 2016,Grand Prix Samsun 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tur2016_m_0066_0041
38,0,SHERSHAN Dzmitry,MUNKHTUR Ganbold,0,111,04:14,27 Feb 2016,European Open Prague 2016,-66 kg,Round 2,False,
39,1,SHERSHAN Dzmitry,ABDULZHALILOV Abdula,100,0,00:02,30 Jan 2016,European Open Sofia 2016,-66 kg,Final,False,
40,1,SHERSHAN Dzmitry,BABAZADA Ilkin,10,0,05:00,30 Jan 2016,European Open Sofia 2016,-66 kg,Semi-Final,False,
41,1,SHERSHAN Dzmitry,SHAVDATUASHVILI Beka,10,0,05:00,30 Jan 2016,European Open Sofia 2016,-66 kg,Quarter-Final,False,
42,1,SHERSHAN Dzmitry,TEMIROV Timur,1,0,05:00,30 Jan 2016,European Open Sofia 2016,-66 kg,Round 3,False,
43,1,SHERSHAN Dzmitry,DELGADO Javier,111,0,04:40,30 Jan 2016,European Open Sofia 2016,-66 kg,Round 2,False,
44,0,SHERSHAN Dzmitry,OLEINIC Sergiu,0,1,05:00,30 Oct 2015,Grand Slam Abu Dhabi 2015,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_uae2015_m_0066_0055
45,1,SHERSHAN Dzmitry,MOHAMMAD Mohammad aaa,100,0,01:11,30 Oct 2015,Grand Slam Abu Dhabi 2015,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2015_m_0066_0045
46,1,SHERSHAN Dzmitry,GOMBOC Adrian,100,0,00:00,1 Oct 2015,Grand Prix Tashkent 2015,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2015_m_0066_0066
47,0,SHERSHAN Dzmitry,MA Duanbin,0,100,03:08,1 Oct 2015,Grand Prix Tashkent 2015,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2015_m_0066_0063
48,1,SHERSHAN Dzmitry,KARAPETIAN Ferdinand,1,0,05:00,1 Oct 2015,Grand Prix Tashkent 2015,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2015_m_0066_0057
49,1,SHERSHAN Dzmitry,MUNKHTUR Ganbold,10,0,05:00,1 Oct 2015,Grand Prix Tashkent 2015,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2015_m_0066_0049
0,1,SEIDL Sebastian,DOVDON Altansukh,100,0,11:21,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0065
1,1,SEIDL Sebastian,ZADRO Petar,10,0,07:38,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0061
2,0,SEIDL Sebastian,VIERU Denis,0,100,08:31,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0058
3,1,SEIDL Sebastian,CARGNIN Daniel,100,10,07:00,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0051
4,1,SEIDL Sebastian,POSTIGOS Juan,110,0,03:46,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0038
5,0,SEIDL Sebastian,CHASYGOV Ismail,0,100,06:20,9 Nov 2018,Grand Prix Tashkent 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_m_0066_0015
6,0,SEIDL Sebastian,GOMBOC Adrian,0,10,05:23,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0007
7,0,SEIDL Sebastian,PULIAEV Mikhail,0,100,02:07,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 4,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0119
8,1,SEIDL Sebastian,MARGVELASHVILI Vazha,100,0,00:41,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0109
9,1,SEIDL Sebastian,CHIBANA Charles,10,0,00:00,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0090
10,0,SEIDL Sebastian,IADOV Bogdan,0,100,00:41,10 Aug 2018,Grand Prix Budapest 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_m_0066_0044
11,1,SEIDL Sebastian,BOROS Bence,100,0,01:42,10 Aug 2018,Grand Prix Budapest 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_m_0066_0023
12,0,SEIDL Sebastian,FLICKER Tal,0,100,00:08,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0041
13,1,SEIDL Sebastian,BATTOGTOKH Erkhembayar,100,0,01:18,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0018
14,0,SEIDL Sebastian,AN Baul,0,100,00:49,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0065
15,0,SEIDL Sebastian,PULIAEV Mikhail,0,110,01:16,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0064
16,1,SEIDL Sebastian,ZHUMAKANOV Yeldos,110,0,01:55,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0059
17,1,SEIDL Sebastian,PIRAS Matteo,10,0,01:45,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0054
18,1,SEIDL Sebastian,YONDONPERENLEI Baskhuu,100,0,02:00,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0044
19,1,SEIDL Sebastian,LE BLOUCH Kilian,10,0,00:35,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0065
20,1,SEIDL Sebastian,CRISOSTOMO Joao,10,0,00:00,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0061
21,0,SEIDL Sebastian,AN Baul,0,100,00:09,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0058
22,1,SEIDL Sebastian,SHMAILOV Baruch,110,0,00:14,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0051
23,1,SEIDL Sebastian,KHACHATRIAN Hevorh,10,0,01:18,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0038
24,0,SEIDL Sebastian,MARUYAMA Joshiro,0,100,05:40,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0044
25,1,SEIDL Sebastian,NURILLAEV Sardor,10,0,07:12,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0023
26,0,SEIDL Sebastian,GANBOLD Kherlen,0,10,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_m_0066_0014
27,1,SEIDL Sebastian,NAKAYA Riki,10,0,02:07,3 Sep 2017,Team event Budapest 2017,-73 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen_teams2017_m_0073_0025
28,0,SEIDL Sebastian,SOLIS Osniel,0,10,02:06,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0002
29,1,SEIDL Sebastian,KATCHIKAEV Adlan,120,0,04:00,15 Jul 2017,Continental Cup Saarbruecken 2017,-66 kg,Final,False,
30,1,SEIDL Sebastian,KULIKOVSKIKH Aleksandr,120,0,03:25,15 Jul 2017,Continental Cup Saarbruecken 2017,-66 kg,Semi-Final,False,
31,1,SEIDL Sebastian,LE BLOUCH Kilian,10,0,05:00,15 Jul 2017,Continental Cup Saarbruecken 2017,-66 kg,Quarter-Final,False,
32,1,SEIDL Sebastian,SMETOV Yeldos,100,0,01:15,15 Jul 2017,Continental Cup Saarbruecken 2017,-66 kg,Round 3,False,
33,1,SEIDL Sebastian,VAN OPSTAL Joeri,100,0,00:00,15 Jul 2017,Continental Cup Saarbruecken 2017,-66 kg,Round 2,False,
34,0,SEIDL Sebastian,BASILE Fabio,0,100,02:08,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0066_0044
35,0,SEIDL Sebastian,ASARI Masaya,0,101,02:35,25 Jun 2016,Grand Prix Budapest 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2016_m_0066_0021
36,0,SEIDL Sebastian,PULIAEV Mikhail,0,100,01:27,19 Feb 2016,Grand Prix Dusseldorf 2016,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0066_0066
37,0,SEIDL Sebastian,AN Baul,0,12,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0066_0063
38,1,SEIDL Sebastian,OATES Colin,11,0,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0066_0058
39,1,SEIDL Sebastian,SMAGULOV Zhansay,0,0,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0066_0052
40,1,SEIDL Sebastian,HERNANDEZ Juan,101,0,01:09,19 Feb 2016,Grand Prix Dusseldorf 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_m_0066_0039
41,0,SEIDL Sebastian,HEYDAROV Hidayat,0,100,05:24,6 Feb 2016,Grand Slam Paris 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2016_m_0066_0047
42,0,SEIDL Sebastian,MARGVELASHVILI Vazha,0,0,05:00,22 Jan 2016,Grand Prix Havana 2016,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_cub2016_m_0066_0034
43,1,SEIDL Sebastian,MA Duanbin,11,10,05:00,22 Jan 2016,Grand Prix Havana 2016,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_cub2016_m_0066_0030
44,0,SEIDL Sebastian,VERDE Elio,0,100,02:03,22 Jan 2016,Grand Prix Havana 2016,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cub2016_m_0066_0027
45,1,SEIDL Sebastian,GAVIDIA MENDOZA Jesus,11,1,05:00,22 Jan 2016,Grand Prix Havana 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cub2016_m_0066_0021
46,0,SEIDL Sebastian,SOBIROV Rishod,0,100,06:05,30 Oct 2015,Grand Slam Abu Dhabi 2015,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_uae2015_m_0066_0065
47,0,SEIDL Sebastian,AN Baul,0,0,05:00,30 Oct 2015,Grand Slam Abu Dhabi 2015,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2015_m_0066_0064
48,1,SEIDL Sebastian,OLEINIC Sergiu,1,0,05:00,30 Oct 2015,Grand Slam Abu Dhabi 2015,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2015_m_0066_0060
49,1,SEIDL Sebastian,MOHAMMADI Mohammad,11,11,05:00,30 Oct 2015,Grand Slam Abu Dhabi 2015,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_uae2015_m_0066_0056
0,0,NURILLAEV Sardor,GOMBOC Adrian,0,10,05:00,9 Nov 2018,Grand Prix Tashkent 2018,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_m_0066_0035
1,1,NURILLAEV Sardor,SHIKHALIZADA Nijat,100,0,05:56,9 Nov 2018,Grand Prix Tashkent 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_m_0066_0031
2,1,NURILLAEV Sardor,DAVAADORJ Tumurkhuleg,10,0,05:30,9 Nov 2018,Grand Prix Tashkent 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_m_0066_0025
3,1,NURILLAEV Sardor,ARDANOV Anzaur,10,0,08:11,9 Nov 2018,Grand Prix Tashkent 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_m_0066_0018
4,1,NURILLAEV Sardor,TE Artur,100,0,02:53,9 Nov 2018,Grand Prix Tashkent 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_m_0066_0003
5,0,NURILLAEV Sardor,FLICKER Tal,0,10,02:45,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0065
6,1,NURILLAEV Sardor,KUKU Rodrick,100,0,00:04,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0002
7,0,NURILLAEV Sardor,KYRGYZBAYEV Gumar,0,10,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0048
8,1,NURILLAEV Sardor,ZADRO Petar,100,0,02:26,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0032
9,0,NURILLAEV Sardor,PULIAEV Mikhail,0,100,01:50,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0055
10,1,NURILLAEV Sardor,SONG Tae Son,100,0,00:23,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0046
11,0,NURILLAEV Sardor,AN Baul,0,100,00:15,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0052
12,1,NURILLAEV Sardor,MATEO Wander,10,0,00:00,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0040
13,0,NURILLAEV Sardor,SEIDL Sebastian,0,10,07:12,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0023
14,1,NURILLAEV Sardor,SHMAILOV Baruch,0,0,05:10,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0033
15,0,NURILLAEV Sardor,MINKOU Dzmitry,0,100,01:16,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0032
16,1,NURILLAEV Sardor,DOVDON Altansukh,100,0,03:54,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0027
17,1,NURILLAEV Sardor,BALKAROV Alim,20,10,05:38,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0022
18,0,NURILLAEV Sardor,VAN GANSBEKE Kenneth,0,100,00:48,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0106
19,1,NURILLAEV Sardor,GANBOLD Kherlen,100,0,02:12,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0083
20,0,NURILLAEV Sardor,FUJISAKA Taroh,0,0,07:27,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Bronze,False,
21,0,NURILLAEV Sardor,ZHUMAKANOV Yeldos,0,10,05:00,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Semi-Final,False,
22,1,NURILLAEV Sardor,MUKANOV Azamat,10,0,05:00,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Quarter-Final,False,
23,1,NURILLAEV Sardor,HAMAD Sulaiman,110,0,00:00,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Round 2,False,
24,1,NURILLAEV Sardor,NAKANO Shugen,100,0,01:37,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Round 1,False,
25,0,NURILLAEV Sardor,DOVDON Altansukh,0,100,02:44,7 Apr 2017,Grand Prix Antalya 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_m_0066_0021
26,1,NURILLAEV Sardor,SHIRINLI Vugar,110,0,00:38,7 Apr 2017,Grand Prix Antalya 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_m_0066_0010
27,0,NURILLAEV Sardor,GAZASHVILI Shalva,0,100,01:39,31 Mar 2017,Grand Prix Tbilisi 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_m_0066_0008
28,0,NURILLAEV Sardor,DOVDON Altansukh,1,1,05:00,6 Oct 2016,Grand Prix Tashkent 2016,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2016_m_0066_0018
29,1,NURILLAEV Sardor,YUSUPOV Abdujalil,0,0,05:00,6 Oct 2016,Grand Prix Tashkent 2016,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2016_m_0066_0014
30,0,NURILLAEV Sardor,JEREB Andraz,0,100,02:05,6 Oct 2016,Grand Prix Tashkent 2016,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2016_m_0066_0011
31,1,NURILLAEV Sardor,DENILKHANOV Arbi,1,0,05:00,6 Oct 2016,Grand Prix Tashkent 2016,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2016_m_0066_0006
0,0,GAITERO MARTIN Alberto,SHMAILOV Baruch,0,100,05:24,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0055
1,1,GAITERO MARTIN Alberto,BAI ZHIJIE,10,0,05:00,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0046
